지역,지역코드,거래일,법정동,지번,단지명,전용면적,층,거래금액(만원),건축년도,거래유형,중개사소재지,해제사유발생일,매수자구분,매도자구분,기타_aptDong,기타_aptSeq,기타_bonbun,기타_bubun,기타_cdealDay,기타_cdealType,기타_dealingGbn,기타_landCd,기타_landLeaseholdGbn,기타_rgstDate,기타_roadNm,기타_roadNmBonbun,기타_roadNmBubun,기타_roadNmCd,기타_roadNmSeq,기타_roadNmSggCd,기타_roadNmbCd,기타_sggCd,기타_umdCd
서울 강남구,11680,2026-09-19,개포동,185,개포주공6단지,83.21,10,340000,1983,,서울 강남구,,개인,개인,,11680-290,0185,0000,,,중개거래,1,N,,개포로,00516,00000,3122001,01,11680,0,11680,10300
서울 강남구,11680,2026-09-18,역삼동,838-10,강남웅진베어스빌,20.63,12,30000,2019,,,,개인,개인,,11680-4863,0838,0010,,,직거래,1,N,,도곡로,00113,00000,3122012,00,11680,0,11680,10100
서울 강남구,11680,2026-09-18,개포동,185,개포주공6단지,83.21,1,322500,1983,,서울 강남구,,개인,개인,,11680-290,0185,0000,,,중개거래,1,N,,개포로,00516,00000,3122001,01,11680,0,11680,10300
서울 강남구,11680,2026-09-18,개포동,185,개포주공7단지,53.46,2,300000,1983,,서울 강남구,,개인,개인,,11680-578,0185,0000,,,중개거래,1,N,,개포로,00516,00000,3122001,01,11680,0,11680,10300
서울 강남구,11680,2026-09-17,역삼동,711-3,역삼자이,114.019,12,388000,2016,,서울 강남구,,개인,개인,,11680-4515,0711,0003,,,중개거래,1,N,,언주로,00420,00000,3005086,00,11680,,11680,10100
서울 강남구,11680,2026-09-16,신사동,506-9,래미안신사,84.89,3,147000,2008,,,,개인,개인,,11680-3821,0506,0009,,,직거래,1,N,,압구정로2길,00020,00000,4166515,01,11680,0,11680,10700
서울 강남구,11680,2026-09-15,삼성동,48,한일,80.29,4,231500,2001,,서울 강남구,,개인,개인,,11680-195,0048,0000,,,중개거래,1,N,,봉은사로73길,00023,00000,4166377,01,11680,0,11680,10500
서울 강남구,11680,2026-09-15,역삼동,709-5,테헤란아이파크,92.6232,16,330000,2014,,서울 강남구,,개인,법인,,11680-4296,0709,0005,,,중개거래,1,N,,테헤란로52길,00016,00000,4166745,01,11680,0,11680,10100
서울 강남구,11680,2026-09-15,도곡동,527,도곡렉슬,84.9984,16,357000,2006,,서울 강남구,,개인,개인,,11680-3623,0527,0000,,,중개거래,1,N,,선릉로,00221,00000,3122006,08,11680,0,11680,11800
서울 강남구,11680,2026-09-12,청담동,122-35,청담신원아침도시마인,27.7131,4,33000,2013,,서울 강남구,,개인,개인,,11680-4284,0122,0035,,,중개거래,1,N,,도산대로85길,00030,00000,4166303,01,11680,0,11680,10400
서울 강남구,11680,2026-09-12,자곡동,619,강남자곡 힐스테이트,59.93,3,155500,2015,,서울 강남구,,개인,개인,,11680-4375,0619,0000,,,중개거래,1,N,,자곡로3길,00021,00000,4166878,01,11680,0,11680,11200
서울 강남구,11680,2026-09-11,대치동,316,은마,76.79,2,302000,1979,,서울 강남구,,개인,개인,,11680-218,0316,0000,,,중개거래,1,N,,삼성로,00212,00000,3122005,04,11680,0,11680,10600
서울 강남구,11680,2026-09-10,도곡동,467-19,현대비젼21,32.65,23,45000,1999,,서울 강남구,,개인,개인,,11680-354,0467,0019,,,중개거래,1,N,,언주로30길,00010,00000,4166604,01,11680,0,11680,11800
서울 강남구,11680,2026-09-10,대치동,890-49,선릉역대우아이빌(890-49),25.42,13,19500,2004,,,,개인,개인,,11680-528,0890,0049,,,직거래,1,N,26.09.11,테헤란로64길,00009,00000,4166751,01,11680,0,11680,10600
서울 강남구,11680,2026-09-10,개포동,12,성원대치2단지아파트,39.53,1,165000,1992,,서울 강남구,,개인,개인,,11680-280,0012,0000,,,중개거래,1,N,,개포로109길,00009,00000,4166040,01,11680,0,11680,10300
서울 강남구,11680,2026-09-09,개포동,185,개포주공7단지,73.26,7,310000,1983,,서울 강남구,,개인,개인,708,11680-578,0185,0000,,,중개거래,1,N,26.09.15,개포로,00516,00000,3122001,01,11680,0,11680,10300
서울 강남구,11680,2026-09-09,대치동,316,은마,84.43,12,390000,1979,,"서울 강남구, 서울 강동구",,개인,개인,,11680-218,0316,0000,,,중개거래,1,N,,삼성로,00212,00000,3122005,04,11680,0,11680,10600
서울 강남구,11680,2026-09-07,수서동,746,까치마을,34.44,12,155000,1993,,서울 강남구,,개인,개인,,11680-314,0746,0000,,,중개거래,1,N,,광평로19길,00010,00000,4166071,02,11680,0,11680,11500
서울 강남구,11680,2026-09-07,압구정동,455,"현대5차(71,72동)",82.23,10,510000,1977,,서울 강남구,,개인,개인,,11680-419,0455,0000,,,중개거래,1,N,,압구정로29길,00068,00000,4166514,01,11680,0,11680,11000
서울 강남구,11680,2026-09-05,대치동,316,은마,76.79,5,338000,1979,,서울 강남구,,개인,개인,,11680-218,0316,0000,,,중개거래,1,N,,삼성로,00212,00000,3122005,04,11680,0,11680,10600
서울 강남구,11680,2026-09-04,개포동,185,개포주공7단지,83.7,1,325000,1983,,"서울 강남구, 서울 중구",,개인,개인,703,11680-578,0185,0000,,,중개거래,1,N,26.09.08,개포로,00516,00000,3122001,01,11680,0,11680,10300
서울 강남구,11680,2026-09-04,수서동,795,강남데시앙포레,84.86,5,255000,2014,,서울 강남구,,개인,개인,,11680-4324,0795,0000,,,중개거래,1,N,,광평로34길,00055,00000,4166075,01,11680,0,11680,11500
서울 강남구,11680,2026-09-03,삼성동,16-2,삼성동힐스테이트 1단지,84.236,18,358000,2008,,"경기 성남시 분당구, 서울 강남구",,개인,개인,,11680-3834,0016,0002,,,중개거래,1,N,,학동로68길,00029,00000,4166816,01,11680,0,11680,10500
서울 강남구,11680,2026-09-03,역삼동,901,시티프라디움더강남201동,70.54,12,161000,2021,,서울 강남구,,개인,개인,,11680-4957,0901,0000,,,중개거래,1,N,,언주로,00555,00000,3005086,01,11680,0,11680,10100
서울 강남구,11680,2026-09-03,역삼동,826-37,쌍용플레티넘밸류,84.96,12,160000,2007,,서울 강남구,,개인,개인,,11680-3722,0826,0037,,,중개거래,1,N,,테헤란로4길,00046,00000,4166743,01,11680,0,11680,10100
서울 강남구,11680,2026-09-02,역삼동,757,역삼래미안,59.4,4,276500,2005,,서울 강남구,,개인,개인,,11680-3621,0757,0000,,,중개거래,1,N,,선릉로69길,00019,00000,4166489,01,11680,0,11680,10100
서울 강남구,11680,2026-09-01,개포동,185,개포주공6단지,60.13,4,310000,1983,,"서울 강남구, 서울 강동구",,개인,개인,,11680-290,0185,0000,26.09.21,O,중개거래,1,N,,개포로,00516,00000,3122001,01,11680,0,11680,10300
서울 강남구,11680,2026-09-01,개포동,12,삼익대청아파트,60.0,12,237000,1992,,서울 강남구,,개인,개인,,11680-279,0012,0000,,,중개거래,1,N,,개포로109길,00021,00000,4166040,01,11680,0,11680,10300
서울 강남구,11680,2026-09-01,도곡동,527,도곡렉슬,84.9984,18,378000,2006,,"경기 성남시 분당구, 서울 강남구",,개인,개인,,11680-3623,0527,0000,,,중개거래,1,N,,선릉로,00221,00000,3122006,08,11680,0,11680,11800
서울 강남구,11680,2026-08-31,일원동,716,목련타운,134.71,2,320000,1993,,서울 강남구,,개인,개인,,11680-301,0716,0000,,,중개거래,1,N,,광평로19길,00015,00000,4166071,01,11680,0,11680,11400
서울 강남구,11680,2026-08-31,일원동,716,목련타운,99.79,8,308000,1993,,서울 강남구,,개인,개인,,11680-301,0716,0000,,,중개거래,1,N,,광평로19길,00015,00000,4166071,01,11680,0,11680,11400
서울 강남구,11680,2026-08-29,대치동,316,은마,76.79,9,333000,1979,,서울 강남구,,개인,개인,,11680-218,0316,0000,,,중개거래,1,N,,삼성로,00212,00000,3122005,04,11680,0,11680,10600
서울 강남구,11680,2026-08-29,압구정동,493,한양2,147.41,12,790000,1978,,서울 강남구,,개인,개인,,11680-379,0493,0000,,,중개거래,1,N,,압구정로,00347,00000,3122007,03,11680,0,11680,11000
서울 강남구,11680,2026-08-29,일원동,716,목련타운,99.79,8,315000,1993,,서울 강남구,,개인,개인,,11680-301,0716,0000,,,중개거래,1,N,,광평로19길,00015,00000,4166071,01,11680,0,11680,11400
서울 강남구,11680,2026-08-29,압구정동,486,한양4,208.65,13,900000,1978,,서울 강남구,,개인,개인,,11680-381,0486,0000,,,중개거래,1,N,,압구정로,00313,00000,3122007,03,11680,0,11680,11000
서울 강남구,11680,2026-08-29,역삼동,826-29,역삼동우정에쉐르1,59.81,5,77000,2004,,서울 강남구,,개인,개인,,11680-504,0826,0029,,,중개거래,1,N,,테헤란로4길,00032,00000,4166743,01,11680,0,11680,10100
서울 강남구,11680,2026-08-29,자곡동,611,래미안강남힐즈,91.96,14,231000,2014,,"서울 강남구, 서울 송파구",,개인,개인,,11680-4319,0611,0000,,,중개거래,1,N,,자곡로,00101,00000,3122014,02,11680,0,11680,11200
서울 강남구,11680,2026-08-29,일원동,711,수서,49.68,1,171500,1992,,서울 강남구,,개인,개인,,11680-305,0711,0000,,,중개거래,1,N,,양재대로55길,00012,00000,4166557,01,11680,0,11680,11400
서울 강남구,11680,2026-08-28,대치동,316,은마,76.79,6,325000,1979,,"서울 강남구, 서울 강동구, 서울 서초구",,개인,개인,,11680-218,0316,0000,,,중개거래,1,N,,삼성로,00212,00000,3122005,04,11680,0,11680,10600
서울 강남구,11680,2026-08-28,역삼동,824-25,대우디오빌플러스,34.41,12,32800,2004,,"서울 강남구, 서울 송파구",,개인,개인,,11680-668,0824,0025,,,중개거래,1,N,,강남대로84길,00033,00000,4166035,01,11680,0,11680,10100
서울 강남구,11680,2026-08-28,대치동,1032,대치푸르지오써밋,59.9885,13,300000,2023,,서울 강남구,,개인,개인,,11680-5251,1032,0000,,,중개거래,1,N,,삼성로72길,00012,00000,4166425,01,11680,0,11680,10600
서울 강남구,11680,2026-08-28,압구정동,433,신현대11차,183.41,9,973000,1983,,"서울 강남구, 서울 송파구",,개인,개인,,11680-425,0433,0000,,,중개거래,1,N,,압구정로,00151,00000,3122007,03,11680,0,11680,11000
서울 강남구,11680,2026-08-27,역삼동,755-1,개나리푸르지오,133.1686,15,395000,2006,,서울 강남구,,개인,개인,,11680-3678,0755,0001,,,중개거래,1,N,,역삼로,00314,00000,3122008,01,11680,0,11680,10100
서울 강남구,11680,2026-08-27,도곡동,464,한신(개포),52.73,4,300000,1985,,서울 강남구,,개인,개인,,11680-349,0464,0000,,,중개거래,1,N,,언주로,00123,00000,3005086,05,11680,0,11680,11800
서울 강남구,11680,2026-08-25,역삼동,722,경남아너스빌,81.013,12,184000,2002,,"서울 강남구, 서울 서초구",,개인,개인,,11680-276,0722,0000,,,중개거래,1,N,,언주로85길,00013,00000,4166618,01,11680,0,11680,10100
서울 강남구,11680,2026-08-24,도곡동,953-1,SK허브프리모,70.31,10,115000,2006,,서울 강남구,,개인,개인,,11680-3647,0953,0001,,,중개거래,1,N,,강남대로,00240,00000,2102001,05,11680,0,11680,11800
서울 강남구,11680,2026-08-24,도곡동,91-5,삼성래미안,122.81,14,385000,2001,,"서울 강남구, 서울 서초구",,개인,개인,,11680-331,0091,0005,,,중개거래,1,N,,남부순환로,02803,00000,2000003,03,11680,0,11680,11800
서울 강남구,11680,2026-08-24,세곡동,533,세곡푸르지오,84.83,10,210000,2012,,서울 강남구,,개인,개인,,11680-4090,0533,0000,,,중개거래,1,N,,자곡로,00021,00000,3122014,01,11680,0,11680,11100
서울 강남구,11680,2026-08-24,논현동,138-9,월드쉐르빌,84.06,1,98500,2003,,서울 강남구,,개인,개인,,11680-442,0138,0009,,,중개거래,1,N,26.09.09,강남대로124길,00051,00000,4166012,01,11680,0,11680,10800
서울 강남구,11680,2026-08-23,압구정동,426,신현대9차,111.38,4,665000,1982,,서울 강남구,,개인,개인,,11680-423,0426,0000,,,중개거래,1,N,,압구정로,00151,00000,3122007,03,11680,0,11680,11000
서울 강남구,11680,2026-08-22,개포동,12,삼익대청아파트,51.12,6,205000,1992,,서울 강남구,,개인,개인,,11680-279,0012,0000,,,중개거래,1,N,,개포로109길,00021,00000,4166040,01,11680,0,11680,10300
서울 강남구,11680,2026-08-22,수서동,746,까치마을,34.44,10,154500,1993,,서울 강남구,,개인,개인,,11680-314,0746,0000,,,중개거래,1,N,,광평로19길,00010,00000,4166071,02,11680,0,11680,11500
서울 강남구,11680,2026-08-22,대치동,891-6,테헤란로대우아이빌(891-6),59.83,14,90000,2004,,서울 강남구,,개인,개인,,11680-529,0891,0006,,,중개거래,1,N,,테헤란로,00428,00000,3122010,03,11680,0,11680,10600
서울 강남구,11680,2026-08-21,압구정동,490,한양1차(영동한양),49.98,5,405000,1977,,서울 강남구,,개인,개인,,11680-378,0490,0000,,,중개거래,1,N,,압구정로,00321,00000,3122007,03,11680,0,11680,11000
서울 강남구,11680,2026-08-21,세곡동,533,세곡푸르지오,84.84,5,205000,2012,,"서울 강남구, 서울 서초구",,개인,개인,,11680-4090,0533,0000,,,중개거래,1,N,,자곡로,00021,00000,3122014,01,11680,0,11680,11100
서울 강남구,11680,2026-08-21,삼성동,11,롯데캐슬프레미어,121.931,14,405000,2007,,서울 강남구,,개인,개인,,11680-3733,0011,0000,,,중개거래,1,N,,선릉로126길,00022,00000,4166454,01,11680,0,11680,10500
서울 강남구,11680,2026-08-21,개포동,12,성원대치2단지아파트,39.53,12,126000,1992,,서울 강남구,,개인,개인,,11680-280,0012,0000,26.08.28,O,중개거래,1,N,,개포로109길,00009,00000,4166040,01,11680,0,11680,10300
서울 강남구,11680,2026-08-20,압구정동,397,미성2차,140.9,2,570000,1987,,서울 강남구,,개인,개인,,11680-20,0397,0000,,,중개거래,1,N,,압구정로,00113,00000,3122007,03,11680,0,11680,11000
서울 강남구,11680,2026-08-20,압구정동,489,한양3,161.9,9,685000,1978,,서울 강남구,,개인,개인,31,11680-380,0489,0000,,,중개거래,1,N,26.09.08,압구정로,00321,00000,3122007,03,11680,0,11680,11000
서울 강남구,11680,2026-08-20,논현동,105,동현아파트1~6,84.92,12,285000,1985,,서울 강남구,,개인,개인,,11680-121,0105,0000,,,중개거래,1,N,,언주로146길,00018,00000,4166582,01,11680,0,11680,10800
서울 강남구,11680,2026-08-20,대치동,316,은마,84.43,2,372000,1979,,서울 강남구,,개인,개인,,11680-218,0316,0000,,,중개거래,1,N,,삼성로,00212,00000,3122005,04,11680,0,11680,10600
서울 강남구,11680,2026-08-19,자곡동,619,강남자곡 힐스테이트,51.96,2,139000,2015,,서울 강남구,,개인,개인,,11680-4375,0619,0000,,,중개거래,1,N,,자곡로3길,00021,00000,4166878,01,11680,0,11680,11200
서울 강남구,11680,2026-08-19,도곡동,463-1,우성사원5,78.99,4,305000,1986,,서울 강남구,,개인,개인,,11680-338,0463,0001,,,중개거래,1,N,,언주로29길,00034,00000,4166603,01,11680,0,11680,11800
서울 강남구,11680,2026-08-18,대치동,894,현대썬앤빌테헤란,33.09,5,52000,2016,,서울 강남구,,개인,개인,,11680-4542,0894,0000,,,중개거래,1,N,,삼성로85길,00033,00000,4166431,00,11680,0,11680,10600
서울 강남구,11680,2026-08-18,삼성동,48,한일,80.29,10,218000,2001,,서울 강남구,,개인,개인,,11680-195,0048,0000,,,중개거래,1,N,,봉은사로73길,00023,00000,4166377,01,11680,0,11680,10500
서울 강남구,11680,2026-08-17,도곡동,953-1,SK허브프리모,63.09,19,103500,2006,,"서울 강남구, 서울 서초구",,개인,개인,,11680-3647,0953,0001,,,중개거래,1,N,,강남대로,00240,00000,2102001,05,11680,0,11680,11800
서울 강남구,11680,2026-08-17,일원동,718,샘터마을,134.438,10,275600,1994,,,,개인,개인,,11680-304,0718,0000,,,직거래,1,N,,일원로,00120,00000,3122009,01,11680,0,11680,11400
서울 강남구,11680,2026-08-17,개포동,1281,디에이치아너힐즈,59.7479,8,300000,2019,,서울 강남구,,개인,개인,,11680-4850,1281,0000,,,중개거래,1,N,,삼성로,00011,00000,3122005,01,11680,,11680,10300
서울 강남구,11680,2026-08-16,논현동,105,동현아파트1~6,84.92,4,270000,1985,,서울 강남구,,개인,개인,,11680-121,0105,0000,,,중개거래,1,N,,언주로146길,00018,00000,4166582,01,11680,0,11680,10800
서울 강남구,11680,2026-08-15,개포동,1281,디에이치아너힐즈,76.1709,6,350000,2019,,서울 강남구,,개인,개인,,11680-4850,1281,0000,,,중개거래,1,N,,삼성로,00011,00000,3122005,01,11680,,11680,10300
서울 강남구,11680,2026-08-14,논현동,211-21,펜트힐루논현,43.392,7,65000,2021,,,,개인,개인,,11680-4994,0211,0021,,,직거래,1,N,26.08.18,언주로,00641,00000,3005086,04,11680,0,11680,10800
서울 강남구,11680,2026-08-14,도곡동,895-8,한신엠비씨,84.74,10,260000,1988,,서울 강남구,,개인,개인,,11680-350,0895,0008,,,중개거래,1,N,,논현로,00205,00000,3121022,05,11680,0,11680,11800
서울 강남구,11680,2026-08-14,압구정동,369-1,"현대1차(12,13,21,22,31,32,33동)",161.18,5,800000,1976,,서울 강남구,,개인,개인,,11680-415,0369,0001,,,중개거래,1,N,,압구정로29길,00071,00000,4166514,01,11680,0,11680,11000
서울 강남구,11680,2026-08-14,청담동,50-5,대우유로카운티,179.38,14,400000,2004,,서울 강남구,,개인,개인,,11680-474,0050,0005,,,중개거래,1,N,,도산대로92길,00010,00000,4166308,01,11680,0,11680,10400
서울 강남구,11680,2026-08-14,세곡동,533,세곡푸르지오,74.74,8,186000,2012,,서울 강남구,,개인,개인,,11680-4090,0533,0000,26.09.12,O,중개거래,1,N,,자곡로,00021,00000,3122014,01,11680,0,11680,11100
서울 강남구,11680,2026-08-14,역삼동,755-4,e-편한세상,84.991,7,336000,2005,,서울 강남구,,개인,개인,,11680-3622,0755,0004,,,중개거래,1,N,,선릉로69길,00020,00000,4166489,01,11680,0,11680,10100
서울 강남구,11680,2026-08-14,역삼동,754-1,역삼푸르지오,59.8848,14,280000,2006,,서울 강남구,,개인,개인,,11680-3643,0754,0001,,,중개거래,1,N,,언주로,00332,00000,3005086,01,11680,0,11680,10100
서울 강남구,11680,2026-08-14,삼성동,142-3,LG선릉에클라트(B),36.35,13,33500,2004,,서울 강남구,,개인,개인,,11680-522,0142,0003,,,중개거래,1,N,,테헤란로63길,00012,00000,4166750,01,11680,0,11680,10500
서울 강남구,11680,2026-08-13,논현동,103,쌍용,70.57,2,138000,1996,,서울 강남구,,개인,개인,,11680-136,0103,0000,,,중개거래,1,N,,도산대로50길,00043,00000,4166281,01,11680,0,11680,10800
서울 강남구,11680,2026-08-13,논현동,105,동현아파트1~6,84.92,12,284000,1985,,"서울 서초구, 서울 중구",,개인,개인,,11680-121,0105,0000,,,중개거래,1,N,,언주로146길,00018,00000,4166582,01,11680,0,11680,10800
서울 강남구,11680,2026-08-13,도곡동,200-5,월드메르디앙102동,159.43,4,255000,2005,,서울 강남구,,개인,개인,,11680-704,0200,0005,,,중개거래,1,N,,남부순환로373길,00014,00000,4166096,01,11680,0,11680,11800
서울 강남구,11680,2026-08-12,세곡동,525,강남데시앙파크,84.97,6,160000,2011,,서울 강남구,,개인,개인,,11680-4003,0525,0000,,,중개거래,1,N,,헌릉로590길,00063,00000,4166874,01,11680,0,11680,11100
서울 강남구,11680,2026-08-12,청담동,62-6,청담디에브스아파트,91.68,3,127500,2017,,서울 강남구,,개인,개인,,11680-4643,0062,0006,,,중개거래,1,N,,도산대로92길,00028,00000,4166308,00,11680,0,11680,10400
서울 강남구,11680,2026-08-12,압구정동,448,현대13차(208~211동),105.45,5,610000,1983,,서울 강남구,,개인,개인,,11680-427,0448,0000,,,중개거래,1,N,,압구정로29길,00023,00000,4166514,01,11680,0,11680,11000
서울 강남구,11680,2026-08-12,도곡동,527,도곡렉슬,119.8906,5,415000,2006,,"서울 강남구, 서울 서초구",,개인,개인,,11680-3623,0527,0000,,,중개거래,1,N,,선릉로,00221,00000,3122006,08,11680,0,11680,11800
서울 강남구,11680,2026-08-12,역삼동,835-67,금호어울림,132.88,9,242000,2003,,서울 강남구,,개인,개인,,11680-411,0835,0067,,,중개거래,1,N,,도곡로7길,00022,00000,4166246,01,11680,0,11680,10100
서울 강남구,11680,2026-08-12,세곡동,533,세곡푸르지오,84.83,13,205000,2012,,서울 강남구,,개인,개인,,11680-4090,0533,0000,,,중개거래,1,N,,자곡로,00021,00000,3122014,01,11680,0,11680,11100
서울 강남구,11680,2026-08-11,도곡동,467-17,타워팰리스2,164.88,55,355000,2003,,서울 강남구,,개인,개인,이,11680-365,0467,0017,,,중개거래,1,N,26.09.14,언주로30길,00057,00000,4166604,01,11680,0,11680,11800
서울 강남구,11680,2026-08-11,도곡동,467-17,타워팰리스2,243.08,54,745000,2003,,서울 강남구,,개인,개인,이,11680-365,0467,0017,,,중개거래,1,N,26.09.14,언주로30길,00057,00000,4166604,01,11680,0,11680,11800
서울 강남구,11680,2026-08-11,논현동,245,동양파라곤,157.41,8,440000,2004,,서울 강남구,,개인,법인,101,11680-473,0245,0000,,,중개거래,1,N,26.09.15,언주로130길,00030,00000,4166574,01,11680,0,11680,10800
서울 강남구,11680,2026-08-10,역삼동,706-10,우림루미아트2,23.9,7,18800,2003,,서울 송파구,,개인,개인,,11680-664,0706,0010,26.08.11,O,중개거래,1,N,,언주로90길,00004,00000,4166622,01,11680,0,11680,10100
서울 강남구,11680,2026-08-10,대치동,890-42,대치동우정에쉐르2(890-42),59.95,3,81500,2004,,서울 강남구,,개인,개인,,11680-527,0890,0042,,,중개거래,1,N,,테헤란로68길,00015,00000,4166752,01,11680,0,11680,10600
서울 강남구,11680,2026-08-10,도곡동,467-19,현대비젼21,34.995,26,45000,1999,,서울 강남구,,개인,개인,,11680-354,0467,0019,,,중개거래,1,N,,언주로30길,00010,00000,4166604,01,11680,0,11680,11800
서울 강남구,11680,2026-08-10,청담동,122-35,청담신원아침도시마인,27.7131,5,33000,2013,,서울 강남구,,개인,개인,,11680-4284,0122,0035,,,중개거래,1,N,,도산대로85길,00030,00000,4166303,01,11680,0,11680,10400
서울 강남구,11680,2026-08-10,일원동,734,상록수,74.54,5,274000,1993,,서울 강남구,,개인,개인,,11680-303,0734,0000,,,중개거래,1,N,,광평로10길,00015,00000,4166070,01,11680,0,11680,11400
서울 강남구,11680,2026-08-09,자곡동,618,강남브리즈힐(토지임대부아파트),74.44,15,130600,2014,,서울 강남구,,개인,개인,,11680-4341,0618,0000,,,중개거래,1,Y,,자곡로3길,00045,00000,4166878,01,11680,0,11680,11200
서울 강남구,11680,2026-08-08,개포동,1284,개포자이프레지던스,59.9751,11,280000,2023,,서울 강남구,,개인,개인,,11680-5235,1284,0000,,,중개거래,1,N,,삼성로,00014,00000,3122005,01,11680,0,11680,10300
서울 강남구,11680,2026-08-08,역삼동,706-10,우림루미아트2,23.9,7,18800,2003,,서울 송파구,,개인,개인,,11680-664,0706,0010,,,중개거래,1,N,26.08.11,언주로90길,00004,00000,4166622,01,11680,0,11680,10100
서울 강남구,11680,2026-08-08,도곡동,464,한신(개포),52.72,2,315000,1985,,서울 강남구,,개인,개인,,11680-349,0464,0000,,,중개거래,1,N,,언주로,00123,00000,3005086,05,11680,0,11680,11800
서울 강남구,11680,2026-08-07,자곡동,618,강남브리즈힐(토지임대부아파트),84.29,6,130000,2014,,"경기 화성시 동탄구, 서울 강남구",,개인,개인,,11680-4341,0618,0000,,,중개거래,1,Y,,자곡로3길,00045,00000,4166878,01,11680,0,11680,11200
서울 강남구,11680,2026-08-07,수서동,708,삼익,49.2,8,212000,1992,,서울 강남구,,개인,개인,401,11680-317,0708,0000,,,중개거래,1,N,26.08.27,광평로51길,00027,00000,4166081,01,11680,0,11680,11500
서울 강남구,11680,2026-08-07,역삼동,713-11,역삼I'PARK,28.246,12,115000,2006,,서울 강남구,,개인,개인,,11680-3679,0713,0011,,,중개거래,1,N,,역삼로,00307,00000,3122008,01,11680,0,11680,10100
서울 강남구,11680,2026-08-07,청담동,14,"청담2차이-편한세상(201동,202동,203동)",113.21,3,250000,2006,,,,개인,개인,,11680-3650,0014,0000,26.09.08,O,직거래,1,N,,도산대로70길,00025,00000,4166297,01,11680,0,11680,10400
서울 강남구,11680,2026-08-06,압구정동,489,한양3,116.94,12,587000,1978,,서울 강남구,,개인,개인,,11680-380,0489,0000,,,중개거래,1,N,,압구정로,00321,00000,3122007,03,11680,0,11680,11000
서울 강남구,11680,2026-08-05,대치동,506,선경1차(1동-7동),136.68,10,480000,1983,,,,개인,개인,,11680-211,0506,0000,,,직거래,1,N,,삼성로,00151,00000,3122005,04,11680,0,11680,10600
서울 강남구,11680,2026-08-05,역삼동,765-32,역삼2차아이파크,84.587,10,360000,2008,,,,개인,개인,,11680-3760,0765,0032,,,직거래,1,N,,도곡로57길,00012,00000,4166236,01,11680,0,11680,10100
서울 강남구,11680,2026-08-04,개포동,1282,개포래미안포레스트,59.92,2,290000,2020,,서울 강남구,,개인,개인,,11680-4929,1282,0000,,,중개거래,1,N,,개포로,00264,00000,3122001,01,11680,,11680,10300
서울 강남구,11680,2026-08-04,개포동,1280,래미안블레스티지,49.909,7,240000,2019,,서울 강남구,,개인,개인,,11680-4800,1280,0000,,,중개거래,1,N,,선릉로,00008,00000,3122006,00,11680,,11680,10300
서울 강남구,11680,2026-08-04,대치동,511,한보미도맨션2,126.33,8,478000,1985,,서울 강남구,,개인,개인,,11680-481,0511,0000,,,중개거래,1,N,,삼성로,00150,00000,3122005,04,11680,0,11680,10600
서울 강남구,11680,2026-08-04,대치동,910-5,풍림아이원1차103동(910-5),83.65,2,132000,2003,,,,개인,개인,,11680-395,0910,0005,,,직거래,1,N,26.09.02,역삼로,00438,00000,3122008,02,11680,0,11680,10600
서울 강남구,11680,2026-08-04,청담동,106,현대한강빌라,177.69,9,670000,1992,,서울 강남구,,개인,개인,,11680-89,0106,0000,,,중개거래,1,N,26.09.14,도산대로85길,00056,00000,4166303,01,11680,0,11680,10400
서울 강남구,11680,2026-08-03,역삼동,900,시티프라디움더강남101동,59.93,14,149000,2021,,서울 강남구,,개인,개인,,11680-4958,0900,0000,,,중개거래,1,N,,언주로,00557,00000,3005086,00,11680,0,11680,10100
서울 강남구,11680,2026-08-03,대치동,316,은마,76.79,7,344000,1979,,서울 강남구,,개인,개인,,11680-218,0316,0000,,,중개거래,1,N,,삼성로,00212,00000,3122005,04,11680,0,11680,10600
서울 강남구,11680,2026-08-01,도곡동,91-5,삼성래미안,122.81,22,365000,2001,,서울 강남구,,개인,개인,,11680-331,0091,0005,,,중개거래,1,N,,남부순환로,02803,00000,2000003,03,11680,0,11680,11800
서울 강남구,11680,2026-08-01,청담동,30-33,청담대림이-편한세상,113.57,17,308000,2002,,서울 강남구,,개인,개인,,11680-98,0030,0033,,,중개거래,1,N,,학동로77길,00027,00000,4166819,01,11680,0,11680,10400
서울 강남구,11680,2026-08-01,대치동,511,한보미도맨션2,115.05,4,450000,1985,,서울 강남구,,개인,개인,,11680-481,0511,0000,,,중개거래,1,N,,삼성로,00150,00000,3122005,04,11680,0,11680,10600
서울 강남구,11680,2026-08-01,도곡동,464,한신(개포),52.73,2,310000,1985,,서울 강남구,,개인,개인,,11680-349,0464,0000,,,중개거래,1,N,,언주로,00123,00000,3005086,05,11680,0,11680,11800
서울 강남구,11680,2026-08-01,대치동,316,은마,76.79,3,334000,1979,,서울 강남구,,개인,개인,,11680-218,0316,0000,,,중개거래,1,N,,삼성로,00212,00000,3122005,04,11680,0,11680,10600
서울 강남구,11680,2026-08-01,일원동,711,수서,39.98,9,150000,1992,,서울 강남구,,개인,개인,,11680-305,0711,0000,,,중개거래,1,N,,양재대로55길,00012,00000,4166557,01,11680,0,11680,11400
